_id,id_uec_order,seat_name_mm,seat_name_en,hluttaw_type_mm,hluttaw_type_en,election_date
5f3f901b97d7fe284063b044,100128,ရခိုင်ပြည်နယ် မဲဆန္ဒနယ် ၈,Rakhine Constituency 8,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b045,100129,ရခိုင်ပြည်နယ် မဲဆန္ဒနယ် ၉,Rakhine Constituency 9,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b046,100130,ရခိုင်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,Rakhine Constituency 10,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b047,100131,ရခိုင်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,Rakhine Constituency 11,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b048,100132,ရခိုင်ပြည်နယ် မဲဆန္ဒနယ် ၁၂,Rakhine Constituency 12,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b049,100133,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,Yangon Constituency 1,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04a,100134,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,Yangon Constituency 2,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04b,100135,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,Yangon Constituency 3,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04c,100136,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Yangon Constituency 4,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04d,100137,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,Yangon Constituency 5,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04e,100138,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Yangon Constituency 6,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b04f,100139,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Yangon Constituency 7,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b050,100140,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Yangon Constituency 8,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b051,100141,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Yangon Constituency 9,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b052,100142,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Yangon Constituency 10,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b053,100143,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Yangon Constituency 11,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b054,100144,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,Yangon Constituency 12,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b055,100145,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁,Shan Constituency 1,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b056,100146,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၂,Shan Constituency 2,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b057,100147,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၃,Shan Constituency 3,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b058,100148,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၄,Shan Constituency 4,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b059,100149,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၅,Shan Constituency 5,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05a,100150,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,Shan Constituency 6,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05b,100151,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,Shan Constituency 7,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05c,100152,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၈,Shan Constituency 8,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05d,100153,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၉,Shan Constituency 9,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05e,100154,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၀,Shan Constituency 10,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b05f,100155,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၁,Shan Constituency 11,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b060,100156,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၂,Shan Constituency 12,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b061,100157,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,Ayeyarwady Constituency 1,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b062,100158,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,Ayeyarwady Constituency 2,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b063,100159,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,Ayeyarwady Constituency 3,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b064,100160,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Ayeyarwady Constituency 4,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b065,100161,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,Ayeyarwady Constituency 5,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b066,100162,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Ayeyarwady Constituency 6,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b067,100163,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Ayeyarwady Constituency 7,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b068,100164,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Ayeyarwady Constituency 8,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b069,100165,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Ayeyarwady Constituency 9,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b06a,100166,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Ayeyarwady Constituency 10,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b06b,100167,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Ayeyarwady Constituency 11,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b06c,100168,ဧရာဝတီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,Ayeyarwady Constituency 12,အမျိုးသားလွှတ်တော်,House of Nationalities,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b06d,FALSE,FALSE,FALSE,FALSE,FALSE,null
5f3f901b97d7fe284063b06e,101001,မြစ်ကြီးနား မဲဆန္ဒနယ်,Myitkyina Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b06f,101002,ဝိုင်းမော် မဲဆန္ဒနယ်,Waingmaw Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b070,101003,တနိုင်း မဲဆန္ဒနယ်,Tanai Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b071,101004,ချီ​ဖွေ မဲဆန္ဒနယ်,Chipwi Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b072,101005,ဆော့လော် မဲဆန္ဒနယ်,Tsawlaw Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b073,101006,အင်ဂျန်းယန် မဲဆန္ဒနယ်,Injangyang Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b074,101007,မိုးညှင်း မဲဆန္ဒနယ်,Mohnyin Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b075,101008,မိုးကောင်း မဲဆန္ဒနယ်,Mogaung Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b076,101009,ဖားကန့် မဲဆန္ဒနယ်,Hpakant Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b077,101010,ဗန်းမော် မဲဆန္ဒနယ်,Bhamo Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b078,101011,မိုးမောက် မဲဆန္ဒနယ်,Momauk Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b079,101012,မံစီ မဲဆန္ဒနယ်,Mansi Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07a,101013,ရွှေကူ မဲဆန္ဒနယ်,Shwegu Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07b,101014,ပူတာအို မဲဆန္ဒနယ်,Puta-O Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07c,101015,မချမ်းဘော မဲဆန္ဒနယ်,Machanbaw Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07d,101016,နောင်မွန်း မဲဆန္ဒနယ်,Nawngmun Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07e,101017,ဆွမ်ပရာဘွမ် မဲဆန္ဒနယ်,Sumprabum Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b07f,101018,ခေါင်လန်ဖူး မဲဆန္ဒနယ်,Khaunglanhpu Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b080,101019,လွိုင်ကော် မဲဆန္ဒနယ်,Loikaw Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b081,101020,ဒီးမော့ဆို မဲဆန္ဒနယ်,Demoso Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b082,101021,ဖရူဆို မဲဆန္ဒနယ်,Hpruso Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b083,101022,ရှားတော မဲဆန္ဒနယ်,Shadaw Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b084,101023,ဘောလခဲ မဲဆန္ဒနယ်,Bawlake Constituency,ပြည်သူ့လွှတ်တော်,House of Representatives,2010-11-07T00:00:00.000Z
